q11_id,q12_age_int,q13_age_attd,q14_no_game,q15_team_sup,q16_attd_who,mar28,apr17,may2,may9,may23,june6,june27,july4,july24,july31,aug15,q18_game_last,q19_sport_fx,q21,q22,q23,q24,q25,q26,q27,q28,q29,q210,q211,q3,q41,q42,q43,q44,q45,q46,q51,q52,q53,q54,q55,q56,q57,q58,q61,q62,q63,q64,q65,q71,q711,q712,q72,q721,q722,q723,q73,q731,q732,q74,q741,q742,q75,q751,q81,q82,q83,q84,q85,q91,q911,q912,q92,q921,q922,q923,q924,q93,q931,q932,q933,q934,q94,q941,q942,q943,q95,q951,q952,q953,q10a,q10b,q10c,q10d,q10e,q10f,q11a,q11b,q11c,q11d,q11e,q11f,q11g,q12a,q12b,q12c,q12d,q131,q132,q133,q134,q135,q136,q137,q138,q139,q141,q142,q143,q144,q145,q146,q151,q152,q153,q154,q155,q156,q157,q158,q159,q1510,q16,q17,q18,q18b,q19,q20,q21_agev152,q22_sexv153,q23_postcode,q24a,q24b,q24c,q24d,q24e,q24f,q25_incomev161
396,19,31,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,4,4,5,1,6,1,7,5,6,6,6,1,4,5,5,3,5,4,7,6,3,4,2,6,15,20,40,15,10,4,4,4,4,2,3,4,3,3,3,4,4,5,6,2,15,10,15,10,10,4,5,3,4,2,6,5,5,3,2,3,4,4,4,6,5,3,5,5,4,5,6,4,1,1,2,4,5,4,4,2,4,3,3,5,6,6,4,5,2,1,2,1,1,4,2,3,6,6,1,4,5,3,6,4,7,2,5,4,7,4,3,7,1, ,1, ,1, ,5,2,2011,1,0,0,0,0,0,6
562,26,26,6,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,6,3,1,4,7,6,2,2,7,4,2,2,3,4,1,5,4,5,6,4,2,2,2,10,10,20,50,10,5,5,4,5,3,3,5,5,4,3,5,4,4,6,2,10,10,10,60,10,5,5,4,5,5,5,3,5,5,5,5,5,5,5,6,6,5,5,4,4,4,5,4,5,5,5,5,3,3,6,6,6,6,1,3,3,3,3,5,5,6,6,6,6,6,6,6,6,6,6,1,5,5,5,3,6,1,6,5,3,3,3,2,1, ,1, ,1, ,3,2,2011,1,0,0,0,0,0,4
602,5,12,4,1,3,1,1,1,1,1,1,1,1,1,1,0,1,2,6,1,6,7,6,6,7,1,5,3,7,4,6,6,5,7,6,3,5,6,6,7,6,1,4,7,20,20,20,20,20,5,5,5,4,5,4,4,5,5,5,5,6,6,5, ,20,20,20,25,15,6,6,6,6,5,6,6,6,5,5,7,6,6,6,6,6,6,6,6,6,6,7,5,6,5,6,5,6,5,6,6,5,5,6,2,2,2,1,6,6,6,6,6,6,6,6,6,7,5,6,4,7,7,4,6,6,6,5,5,6,4,6,4,2,2,2,2,1,2,6,2,2015,1,0,0,0,0,0,5
531,31,31,5,2,3,0,0,1,1,0,1,0,0,1,1,0,1, ,3,7,3,6,1,1,1,7,1,1,1,4,1,1,1,1,2,1,1,1,4,4,1,1,1,1,30,30,15,15,10,5,5,6,6,6,6,7,6,6,4,7,7,6,4,4,10,20,5,30,35,3,3,3,4,5,4,3,6,4,4,5,3,4,5,4,4,5,3,2,2,5,5,5,5,4,2,3,1,1,3,1,3,1,1,6,2,1,1,7,6,4,4,4,4,5,5,6,5,5,4,4,1,4,7,7,2,4,7,1,1,1,7,4,1, ,2,1,1, ,3,2,2016,0,1,0,0,0,0,6
506,10,12,6,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,7,7,7,7,1,7,4,7,7,7,7,7,7,7,4,5,7,7,7,7,7,7,7,15,15,20,30,20,7,6,7,7,7,7,7,7,7,7,7,7,7,6,6,30,15,35,10,10,6,7,7,7,6,7,6,7,7,7,7,7,7,7,6,7,7,7,7,6,7,6,7,7,6,7,6,7,6,7,7,7,6,7,1,1,1,1,7,7,7,7,6,7,7,7,7,7,7,1,1,7,7,4,3,7,3,5,6,7,3,7,7,1, ,1, ,1,1,1,2,2017,0,1,0,0,0,0,7
439,20,20,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,5,7,5,5,5,7,4,2,2,7,4,4,7,5,4,3,5,4,7,7,1,4,4,7,10,20,20,25,25,5,4,4,5,4,4,5,5,5,4,5,6,6,6, ,20,10,30,25,15,5,5,5,4,4,4,4,4,5,5,5,5,5,5,5,5,5,4,4,4,4,5,5,6,6,5,6,6,5,6,5,6,5,5,1,1,1,1,5,5,6,5,5,6,6,5,5,7,7,2,7,7,7,7,5,7,7,6,6,6,7,7,1,1, ,2,4,1,4,5,2,2018,0,1,0,0,0,0,7
725,33,33,0,1,3,1,1,1,1,1,1,1,1,1,1,1,2,2,3,7,6,7,7,3,4,1,4,1,1,7,2,2,2,2,3,1,1,1,7,7,1,1,1,1,40,20,25,10,5,7,5,7,5,5,3,5,7,7,6,7,5,5,7,7,60,10,10,10,10,5,5,1,5,5,7,7,7,5,5,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,4,4,7,5,5,5,5,4,3,1,1,7,7,7,7,7,5,7,5,7,7,5,1,1,2,7,4,7,7,1,7,1,7,1,1,1,1, ,1, , , ,5,2,2019,0,1,0,0,0,0,6
1150, ,1, ,2,1,1,0,0,0,0,0,0,0,0,0,1,1,2,7,1,1,3,1,7,2,1,7,4,1,4,5,5,4,7,3,3,4,2,6,6,2,3,1,3,20,20,25,25,10,5,4,6,5,4,4,4,6,4,5,6,6,6,4,4,25,15,15,25,20,5,4,3,4,3,3,3,5,4,5,5,5,3,5,5,5,4,4,4,4,4,5,4,4,4,3,4,4,4,5,3,4,3,3,3,3,3,2,5,4,5,3,4,3,3,3,4,5,5,3,5,5,6,6,2,4,2,3,3,4,1,2,5,2,2,2,2,1,2,3,1,2021,1,0,0,0,0,0,3
336,6,18,3,2,2,1,0,1,1,1,1,1,1,1,1,1,2, ,7,7,4,7,4,7,4,4,7,6,4,7,7,7,7,7,7,7,7,7,7,7,5,5,5,7,40,20,20,10,10,6,4,4,5,4,4,4,4,4,4,4,4,5,3,3,15,20,20,30,15,5,5,5,5,4,5,5,5,5,4,5,4,3,6,5,6,6,5,6,6,5,6,6,5,6,6,6,6,6,5,5,6,5,5,3,3,3,2,6,6,6,6,6,6,6,6,6,7,7,4,6,6,6,6,5,5,3,6,4,6,2,3,4,2,3,2, ,1,3,6,2,2021,0,1,0,0,0,0,6
1077,39,38,6,1,3,1,1,1,1,0,1,1,1,1,1,1,2,2,1,1,5,6,1,1,5,6,3,1,2,5,3,1,3,3,4,3,4,4,5,6,4,2,2,3,20,20,30,25,5,5,5,5,4,3,4,4,4,4,5,3,3,4,5,5,10,15,10,25,40,6,5,2,5,5,5,5,5,6,6,6,6,6,6,7,6,6,5,5,5,2,5,5,4,4,5,4,5,5,6,6,6,4,4,2,2,2,2,6,6,5,6,6,5,5,5,6,6,6,6,6,5,5,5,2,3,1,4,2,5,1,3,3,1, ,1, ,1, ,5,2,2021,1,0,0,0,0,0,5
1215,5,11,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,4,7,7,7,7,1,7,7,1,1,1,1,2,3,1,5,6,4,1,1,1,5,5,1,4,1,4,80,10,10,0,0,4,4,4,2,1,2,4,2,2,2,5,5,5,2,2,50,0,0,25,25,1,2,1,2,1,1,6,3,4,6,6,6, ,6,6,7,7,1,1,1,5,5,6,6,1,1,5,1,1,5,1,4,1,1,4,1,1,1,6,6,7,6,2,7,6,6,6,7,4,6,4,1,1,5,1,1,1,6,2,5,1,1,2,2,4,2,4,1,4,7,2,2021,0,1,0,0,0,0,6
498,8,8,3,2,3,1,1,1,1,0,0,0,1,1,1,1,1,3,7,1,1,7,7,7,7,1,5,5,7,7,7,7,7,5,5,4,7,7,7,7,7,7,4,7,20,20,20,30,10,6,4,4,6,4,5,6,7,6,7,6,6,7,7,6,20,20,20,20,20,6,5,5,6,6,6,6,6,6,6,7,7,7,6,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,7,7,7,7,1,7,7,7,7,7,7,4,7,7,7,7,7,7,1,7,7,7,1,1,7,2,1,2,1,1,1,5,2,2021,1,0,0,0,0,0,5
940,33,33,5,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,6,7,7,1,4,1,7,4,2,6,6,3,7,4,6,4,7,7,7,7,7,3,3,6,20,30,30,10,10,4,4,4,4,3,4,3,4,3,5,5,5,6,6,6,30,10,30,20,10,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,5,7,5,6,4,5,4,4,4,6,4,5,4,3,5,5,5,1,1,1,1,6,6,4,5,6,6,6,6,6,7,4,1,4,7,7,2,7,7,2,7,6,7,2,4,2,1, ,1, ,1,1,5,1,2021,0,1,0,0,0,0,6
383,24,24,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,2,5,6,7,7,7,4,7,6,4,5,7,7,4,7,7,7,7,5,5,4,6,20,20,20,20,20,5,5,3,5,4,3,6,5,3,4,5,4,4,3,3,40,20,5,30,5,2,1,1,4,5,2,4,4,2,1,1,4,4,3,4,4,1,5,5,5,5,6,6,6,6,6,6,4,4,7,4,7,6,7,4,7,7,4,6,5,3,4,3,2,2,2,3,7,7,1,7,7,5,3,3,7,1,5,2,7,7,1,3,1, ,1, ,1, ,3,1,2022,0,1,0,0,0,0,6
1151,6,9,8,1,3,1,0,0,1,1,1,1,1,1,1,1,2,3,5,1,7,7,3,4,7,6,4,2,7,7,6,2,3,6,6,5,6,6,7,7,4,4,5,5,15,25,30,20,10,5,5,3,5,3,5,5,5,4,4,5,5,6,6,6,5,10,5,65,10,6,6,6,5,5,5,4,4,5,6,6,5,5,7,7,7,7,7,7,6,7,7,5,4,5,7,7,7,7,5,7,7,4,5,1,1,1,1,6,6,6,6,6,6,5,6,5,7,7,1,1,7,7,4,7,7,2,7,3,7,5,5,6,2,2,1, ,1,2,3,2,2022,0,1,0,0,0,0,6
1120,28,28,5,1,3,1,1,1,0,1,0,1,1,1,1,1,2, ,1,1,6,7,5,5,1,6,7,6,3,5,5,1,2,2,5,1,5,5,5,6,2,2,2,4,50,30,10,5,5,5,4,4,4,3,4,4,4,4,4,4,4,4,5,5,40,10,30,10,10,3,3,4,5,5,5,4,5,3,4,4,4,4,5,4,5,4,6,6,6,6,4,4,4,4,4,4,2,2,3,1,3,2,3,4,3,3,2,4,4,2,3,4,2,3,3,3,1,1,1,1,1,1,7,2,4,1,3,1,2,1,1,7,1, ,1, ,1, ,5,2,2024,1,0,0,0,0,0,3
593,5,5,0,3,3,1,1,1,1,1,1,1,1,1,1,1, ,1,7,1,7,7,2,7,7,2,6,6,3,7,7,7,7,7,7,5,5,5,2,7,3,4,2,4,15,5,20,10,30,4,4,5,5,5,6,5,5,5,6,6,5,6,6,5,40,10,10,20,20,5,5,5,5,6,4,5,5,5,5,5,5,4,5,6,5,5,5,7,6,6,6,6,5,5,6,5,7,6,6,5,6,6,5,3,2,2,2,5,5,5,5,5,4,5,5,5,2,3,3,2,3,7,2,6,6,1,6,6,2,1,1,3,2,1,2,1,1,1,5,2,2026,1,0,0,0,0,0,6
1018,32,32,5,2,2,1,1,1,1,1,1,1,1,0,1,1,1,2,3,5,6,7,6,2,3,2,6,2,3,6,4,4,4,2,4,2,3,3,6,6,4,1,1,5,20,20,20,20,20,5,5,3,5,4,4,3,4,4,5,5,5,5,5,5,20,20,20,20,20,6,6,6,6,6,6,6,6,6,6,3,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,6,6,6,6,6,6,6,6,6,6,7,4,7,6,7,6,4,4,5,6,4,6,2,5,6,1, ,1, ,1, ,5,2,2026,1,0,0,0,0,0,6
956,7,7,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,4,7,3,7,6,1,6,7,1,1,1,7,2,1,1,4,1,1,2,1,4,6,1,1,3,1,5,20,3,2,70,4,4,4,3,3,4,4,5,5,5,5,5,5,2,2,20,20,20,20,20,6,6,6,2,3,3,1,2,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,1,1,6,1,6,1,1,3,1,1,1,7,7,6,6,1,6,6,6,6,1,5,7,7,2,4,4,1,1,1,6,2,1,5,1,1,1, ,1, ,1, ,3,1,2026,0,1,0,0,0,0,6
395,35,36,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,5,1,1,1,3,5,3,2,4,2,4,4,5,4,1,2,2,2,2,2,2,2,2,10,30,20,30,10,5,5,6,5,6,4,5,5,6,6,5,6,6,5,5,20,20,20,20,20,5,5,3,4,4,4,4,4,5,5,5,5,5,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,3,2,4,3,2,1,1,4,1, ,1, ,1, ,5,1,2026,1,0,0,0,0,0,4
663,25,25,5,1,2,0,0,1,0,0,1,1,1,1,0,1,1,4,6,6,6,5,1,2,1,6,2,1,5,5,1,1,2,4,1,1,3,2,4,5,2,1,1,1,15,30,15,30,10,5,5,6,6,4,4,5,6,5,5,5,5,5,4,4,20,25,20,15,20,5,5,4,4,4,4,5,5,4,3,3,4,4,5,5,5,4,4,4,4,3,5,4,4,4,4,4,3,2,3,2,4,2,2,6,1,1,1,4,4,5,5,5,6,5,4,6,6,4,2,4,3,2,5,3,6,3,4,4,2,3,4,2,2,4,2,4,1,4,3,1,2026,0,1,0,0,0,0,6
1195,35,35,2,1,3,1,0,1,1,1,1,1,1,1,1,1,1, ,1,1,2,7,7,1,5,6,6,5,1,7,4,1,3,1,3,3,5,4,7,7,5,4,5,5,15,25,30,20,10,4,5,3,4,1,4,5,4,3,5,5,4,5,5,5,20,20,25,20,15,5,5,5,5,5,5,5,5,4,5,5,5,5,5,7,6,6,5,5,5,5,7,7,7,7,7,6,7,7,7,7,7,7,7,1,1,1,1,6,6,6,6,7,5,6,5,6,7,6,3,3,3,7,7,5,4,1,7,5,7,3,1,1,1, ,1, ,1, ,5,1,2026,1,0,0,0,0,0,6
401,24,24,7,1,3,1,1,1,1,1,0,1,1,1,1,1,2,3,5,7,7,7,6,5,6,6,6,5,4,6,5,4,6,5,6,4,6,6,7,7,6,7,5,6,15,30,30,15,10,5,4,4,4,3,3,4,5,6,6,5,5,5,4,4,30,10,10,10,40,6,6,6,5,5,5,4,5,5,5,5,5,4,6,6,6,6,4,5,5,3,5,6,6,5,7,6,4,5,6,5,5,5,6,2,2,2,2,6,6,5,6,5,6,6,6,6,6,7,2,5,6,6,7,5,4,1,6,3,3,3,3,3,1, ,1, ,1, ,3,1,2026,0,1,0,0,0,0,6
1019,10,12,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,4,7,7,7,7,1,3,5,1,1,1,4,7,5,2,7,5,7,3,7,7,7,7,4,2,4,7,22,22,22,22,12,5,5,5,5,3,5,5,4,3,6,5,5,4,6,4,30,12,16,30,12,5,5,4,5,5,5,5,5,7,5,7,6,7,6,7,6,5,5,5,5,7,5,6,5,5,7,7,1,1,6,1,6,6,1,1,1,1,1,6,6,6,6,4,5,5,5,5,7,7,4,4,6,7,4,5,2,4,7,4,1,1,3,1,2,5,2,1,1,1,5,1,2028,0,1,0,0,0,0,6
434,18,23, ,2,2,0,1,1,0,1,0,1,1,1,1,1,1,2,5,5,6,6,3,4,5,6,5,3,3,6,4,3,3,4,5,3,6,5,5,5,4,4,5,5,10,30,20,25,25,4,5,5,5,4,4,4,5,5,5,5,5,5,5,5,25,30,10,10,25,6,6,6,6,6,6,6,6,5,5,5,5,5,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,6,6,5,5,5,4,6,5,5,6,6,4,5,6,6,4,4,5,1,6,5,5,3,1,3,2,2,2,2,1,2,5,2,2029,0,1,0,0,0,0,6
607,5,5,4,2,3,1,0,1,1,1,1,1,1,1,1,1,1,3,5,1,7,6,4,4,2,3,7,4,7,4,4,2,5,6,4,2,4,5,6,6,4,2,2,5,35,20,20,15,10,5,5,3,4,3,5,3,5,4,5,5,4,6,5,4,40,15,10,15,20,5,5,4,4,4,5,4,4,4,3,4,3,4,5,5,5,4,3,3,3,2,3,4,4,3,4,4,3,3,4,3,4,3,2,4,2,4,4,5,5,4,4,6,5,4,4,3,6,5,1,3,6,6,7,5,7,2,7,4,7,2,3,4,1, ,1, ,1, ,3,2,2029,0,1,0,0,0,0,7
746,9,15,0,3, ,1,1,1,1,1,1,1,1,1,1,1,2,3,6,1,6,7,4,6,4,1,5,3,4,4,7,6,7,7,7,2,5,4,5,5,4,1,2,1,70,15,2,2,1,5,4,5,5,2,2,3,6,5,5,7,7,7,6,6,5,5,5,70,15,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,6,6,3,4,6,6,6,4,5,7,5,1,1,1,1,1,1,5,6,7,7,7,7,7,7,7,1,1,1,1,3,7,7,7,3,3,7,2,7,1,7,4,2,4,2, ,1,4,3,2,2029,0,1,0,0,0,0,7
116,13,17, ,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,7,1,7,1,7,1,7,4,7,7,7,7,7,7,7,7,7,7,4,7,1,1,20,20,20,20,20,4,4,4,4,3,3,3,6,5,4,5,5,5,1,1, ,10,10,70,10,7,7,7,6,5,7,5,7,4,4,5,2,2,7,7,7,7,7,7,7,2,6,6,5,5,4,4,7,5,5,4,7,7,5,1,1,1,1,7,5,5,5,1,2,5,5,5,7,7,1,1,7,1,4,1,7,1,1,1,1,1,1,4,2,2,2,1,1, ,4,2,2031,0,1,0,0,0,0,3
849,5,7,5,2,3,1,1,1,0,1,1,1,0,1,1,1,2,3,7,7,7,7,1,7,7,1,7,6,7,6,6,2,6,6,6,5,7,7,7,7,5,4,2,6,60,10,10,10,10,5,5,6,5,5,4,4,6,6,6,6,7,7,6,6,20,20,20,20,20,6,6,4,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,7,6,6,6,5,6,6,1,1,1,1,7,7,6,7,7,7,7,7,7,6,7,3,7,7,7,1,7,7,7,7,4,7,1,7,4,2,2,2,2,1, ,5,2,2031,0,1,0,0,0,0,6
1049,30,30, ,2, ,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,6,1,1,7,1,7,4,7,4,4,4,4,6,4,1,3,3,4,4,1,1,1,1,20,30,20,15,15,4,4,7,7,4,7,7,7,4,6,4,4,3,3, ,20, ,20,10, ,6,6,3,4,4,4,4,5,1,2,3,4,1,6,6,6,4,4,4,4,4,4,1,1,1,2,4,3,1,4,1,4,1,1,7,7,7,7,4,4,1,4,2,2,4,1,6,1,1,1,1,1,1,4,1,7,1,7,1,1,1,1,7,1, ,2,1,1, ,7,2,2031,0,1,0,0,0,0,5
148,4,4,6,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,7,7,6,7,4,6,6,3,7,5,5,5,4,2,5,6,3,1,5,3,6,6,5,3,2,2,30,25,25,10,10,4,4,5,4,3,4,3,5,5,5,4,5,5,4,4,20,10,10,30,30,6, ,5,5,5,5,5,5,5,4,5,5,5,6,6,6,6,6,6,6,3,5,5,5,5,5,5,5,5,5,5,5,5,4,3,3,3,3,6,6,6,6,5,6,6,6,7,6,6,2,2,6,7,4,6,6,1,6,4,6,3,1,4,2,1,2,1,1,1,6,2,2031,0,1,0,0,0,0,6
537,23,31,0,3,1,1,1,1,1,1,1,1,1,1,1,1,2,4,7,1,7,1,7,3,1,1,7,1,5,6,7,3,7,5,7,5,7,7,7,7,4,4,2,2,30,20,20,20,10,6,6,2,5,4,6,4,5,4,6,5,4,6,6,6,20,20,30,20,10,5,4,4,6,6,6,6,6,4,4,6,5,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,4,7,4,6,3,5,3,5,3,4,7,7,7,7,7,7,7,7,7,7,7,5,5,4,7,7,3,3,4,7,5,4,3,5,4,1, ,1, ,1, ,5,1,2031,1,0,0,0,0,0,7
173, ,8,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,7,7,2,7,5,1,7,7,4,4,7,7,7,7,7,7,4,3,2,6,2,6,1,1,10,15,20,15,40,3,4,4,4,4,3,3,4,3,5,6,6,6,6,5,40,5,10,30,15,6,6,6,5,5,7,6,7,5,5,6,6,6,4,5,4,5,6,6,6,6,4,4,4,4,4,4,5,4,3,4,5,4,4,6,4,4,4,6,6,5,4,5,5,3,3,4,1,4,4,4,1,4,4,3,5,5,4,4,4,1,4,1,1, ,1, ,1, ,3,1,2031,1,0,0,0,0,0,3
1011,1,1,3,2,2,1,1,0,1,1,1,1,1,1,1,1,2,1,7,7,5,7,3,7,5,7,7,5,7,4,5,4,7,7,7,5,5,2,7,7,2,2,2,5,50,25,10,10,5,5,5,4,4,4,4,3,4,4,4,4,4,5,4,3,25,30,5,30,10,5,5,5,5,5,4,5,5,4,5,5,5,4,5,6,6,4,5,5,4,4,5,4,6,4,5,4,5,4,6,4,5,4,4,4,2,1,1,5,5,5,4,5,5,6,4,6,5,4,5,4,4,5,4,4,3,2,6,4,3,1,2,4,2,2, , , ,1,6,2,2031,0,1,0,0,0,0,6
1152,53,55,4,1,1,1,0,1,0,0,1,0,0,0,1,0,1,3,1,1,3,3,1,1,4,3,7,4,1,7,4,2,2,2,4,1,7,5,7,7,7,4,5,4,50,10,10,10,10,7,7,7,7,7,7,7,7,7,5,7,7,7,7,7,20,20,20,20,20,7,5,4,5,5,5,5,5,7,7,7,7,5,7,7,6,6,7,7,7,7,6,6,7,5,6,7,5,5,7,5,6,5,6,1,1,1,1,7,7,7,7,6,7,7,7,7,5,5,6,7,6,6,7,4,7,3,6,5,7,5,5,1,1, ,1, ,1,1,7,1,2031,1,0,0,0,0,0,2
975,34,33,7,1,2,1,1,1,1,1,0,1,1,1,1,1,1,2,5,6,5,5,4,2,4,5,6,5,5,5,4,3,4,5,4,3,4,4,5,5,4,5,4,3,25,20,20,20,15,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,35,35,5,5,20,6,5,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,4,4,5,5,5,5,5,5,5,4,4,4,3,3,3,5,5,5,5,5,6,6,5,6,6,6,5,5,5,6,5,4,5,5,5,4,4,4,5,4,1, ,1, ,1, ,5,1,2031,0,1,0,0,0,0,5
400,17,22,1,3,2,1,1,0,1,1,0,0,1,1,0,1,1,3,2,7,5,7,2,2,5,2,7,4,5,7,3,2,3,5,4,1,4,4,6,5,4,4,4,4,40,15,20,15,10,5,5,6,5,4,4,4,6,5,4,6,6,6,5,4,10,30,10,30,20,5,4,4,5,5,4,5, ,4,5,5,5,5,6,6,6,6,5,4,4,3,5,5,4,4,6,5,4,4,5,4,5,4,4,2,1,1,1,6,5,5,6,3,4,6,6,6,2,2,2,4,5,4,7,7,6,1,7,3,7,1,1,1,1, ,2,2,1,2,6,1,2032,0,1,0,0,0,0,6
840,41,41,8,1,2,1,1,1,1,1,1,1,1,1,1,1,2,4,7,7,7,7,7,7,7,7,5,2,7,4,6,4,7,6,6,4,6,6,7,7,1,7,6,5,50,10,30,5,5,4,4,4,5,4,5,5,5,4,5,5,5,5,1,1,50,10,15,20,5,2,2,2,4,4,2,3,6,2,2,4,5,2,2,2,2,7,5,5,5,5,3,1,1,2,3,2,1,1,3,1,1,1,1,6,7,7,7,4,1,6,1,7,1,1,1,1,7,7,1,4,7,7,6,7,7,7,7,2,7,4,7,7,1, ,1, ,1, ,7,1,2033,0,1,0,0,0,0,4
1186,16,20,1,2, ,1,1,1,1,1,1,1,1,1,1,1,1,2,6,7,7,7,4,6,4,7,7,5,4,6,4,3,3,5,3,2,5,3,6,6,5,4,5,5,15,30,20,25,10,5,5,5,6,5,5,5,6,5,5,6,5,5,5,5,25,25,10,10,30,5,4,4,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,6,6,4,5,5,4,5,4,5,4,4,4,4,4,4,4,3,6,2,3,3,5,1,1,3,2,1,2,1,1,1,3,1,2033,0,1,0,0,0,0,6
209,24,21,5,2,2,1,1,1,1,1,1,1,1,0,0,1,1,3,6,6,6,6,4,6,2,1,6,3,6,4,4,2,4,6,4,2,5,3,6,6,4,2,2,5,40,20,20,10,10,4,4,4,4,3,4,3,5,5,4,5,5,5,5,5,10,15,5,40,30,6,6,6,6,6,6,6,6,6,5,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,2,2,2,2,6,6,6,6,6,6,6,6,6,6,5,5,4,5,6,4,5,5,2,6,5,6,2,5,4,1, ,1, ,1,1,3,2,2034,0,1,0,0,0,0,6
124,35,35,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,6,1,7,7,5,5,4,5,4,2,4,7,4,4,4,4,4,4,3,3,6,6,4,4,2,5,15,40,15,20,10,5,4,6,6,6,5,5,5,5,6,7,7,7,7,6,15,30,15,20,20,6,6,6,6,5,5,6,7,6,6,6,6,6,7,7,7,7,6,6,6,6,7,7,7,6,6,5,6,6,6,6,6,6,6,1,1,1,1,6,6,6,6,6,5,6,4,5,7,7,1,2,6,6,2,4,6,2,7,4,1,6,5,1,1, ,1, ,1, ,5,1,2034,1,0,0,0,0,0,4
700,44,44,0,1,3,1,0,1,1,1,1,1,0,1,1,1,1,3,4,1,6,7,7,6,7,7,6,1,7,7,5,3,7,5,7,5,5,5,7,7,7,7,5,7,15,25,15,25,10,4,4,3,6,3,5,4,6,3,5,6,5,5,6, ,10,20,25,25,20,6,6,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,7,7,5,7,7,7,7,7,7,7,7,1,6,7,7,7,3,7,7,7,7,4,1,7,1,1, ,1, ,1, ,6,1,2034,1,0,0,0,0,0,1
371,10,10,4,2, ,1,1,1,1,1,1,1,1,1,1,1,1, ,1,1,2,7,1,7,7,7,7,2,2,6,7,1,6,7,7,1,7,7,7,7,7,7,7,7,10,10,10,30,40,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,10,10,30,40,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,4,4,4,2,7,1,1,1,4,1,2,1,2, ,1, ,6,1,2034,0,1,0,0,0,0,3
351,24,24,0,1,3,1,0,0,0,0,1,1,1,1,1,1,2,3,5,7,7,7,6,6,6,1,6,5,2,7,7,6,6,6,6,4,7,6,7,7,4,4,4,3,20,30,20,15,15,5,5,3,5,3,5,4,5,4,6,6,5,5,6,5,20,30,10,10,30,6,5,4,6,5,5,5,7,5,4,6,5,4,6,6,6,6,5,5,5,2,6,5,5,4,4,4,5,5,7,5,6,5,6,1,1,1,1,7,6,4,4,4,6,6,5,7,7,7,1,2,7,7,7,4,7,7,5,4,3,6,7,4,2,5,2,5,1, ,3,2,2034,0,1,0,0,0,0,6
100,35,35,1,1,2,1,0,1,1,1,1,1,1,1,1,1,2,2,2,1,4,7,6,1,3,7,6,2,5,7,6,4,4,5,5,2,6,6,7,7,6,5,4,7,50,20,5,15,10,5,4,3,5,3,6,4,5,3,5,5,5,5,6,2,10,10,10,10,20,5,5,6,6,6,4,7,7,6,5,5,6,6,6,6,6,6,7,6,5,5,6,6,5,5,7,6,6,5,7,5,7,5,4,1,1,1,1,5,6,6,6,6,5,7,5,7,7,7,5,5,6,7,6,4,5,4,7,5,6,4,5,6,1, ,1, ,1,1,6,1,2034,0,1,0,0,0,0,6
